,Key,Level,MAE,Model,R2
706,3_0,3,0.13169945353264512,wind_speed+air_pressure+PPFD_Avg,0.8508375632705603
707,3_0,3,0.13838955285138754,wind_speed+air_pressure+PPFD_Avg,0.831906258287681
708,3_0,3,0.12881074068894768,wind_speed+air_pressure+PPFD_Avg,0.8542244630263534
709,3_0,3,0.1372575839241306,wind_speed+air_pressure+PPFD_Avg,0.8352339062733822
710,3_0,3,0.13433390528155648,wind_speed+air_pressure+PPFD_Avg,0.8534198301879845
711,3_0,3,0.12645028189007956,wind_speed+air_pressure+PPFD_Avg,0.8592298510797571
712,3_0,3,0.1260410052706359,wind_speed+air_pressure+PPFD_Avg,0.8619616365666816
713,3_0,3,0.12251381776909753,wind_speed+air_pressure+PPFD_Avg,0.8729332950722025
714,3_0,3,0.12982651186388774,wind_speed+air_pressure+PPFD_Avg,0.8553429261118908
715,3_0,3,0.12191096561879525,wind_speed+air_pressure+PPFD_Avg,0.8677116055861269
716,3_0,3,0.12638440777437177,wind_speed+air_pressure+PPFD_Avg,0.8638757541592836
717,3_0,3,0.1320767427088793,wind_speed+air_pressure+PPFD_Avg,0.8477678731703758
718,3_0,3,0.13237534251310137,wind_speed+air_pressure+PPFD_Avg,0.854829034142494
719,3_0,3,0.13392075622472424,wind_speed+air_pressure+PPFD_Avg,0.8454140472378082
720,3_1,3,0.12456666752547882,wind_speed+PPFD_Avg+AirTC_Avg,0.8645771787023953
721,3_1,3,0.12216442706232916,wind_speed+PPFD_Avg+AirTC_Avg,0.8605112331402343
722,3_1,3,0.13306503512077053,wind_speed+PPFD_Avg+AirTC_Avg,0.8481402372307969
723,3_1,3,0.12081151119729173,wind_speed+PPFD_Avg+AirTC_Avg,0.8730824917083164
724,3_1,3,0.12275672139405656,wind_speed+PPFD_Avg+AirTC_Avg,0.8548411001411168
725,3_1,3,0.12134439582957364,wind_speed+PPFD_Avg+AirTC_Avg,0.8681740501398666
726,3_1,3,0.13113893345839442,wind_speed+PPFD_Avg+AirTC_Avg,0.8345770923999193
