datetime,Model: PPFD_Avg+AirTC_Avg+Sedge,Model: PPFD_Avg,Model: AirTC_Avg,Model: Sedge,Model: PPFD_Avg+Sedge,Model: AirTC_Avg+Sedge,BestModel: PPFD_Avg+Sedge
2016-07-15 10:00:00,18.812658,9.054218,11.700348,15.482166,16.79647,16.681496,16.821287
2016-07-15 10:30:00,19.114414,9.127194,11.846403,15.594815,17.034813,16.932673,17.0719
2016-07-15 11:00:00,19.526379,9.794478,12.041144,15.096867,18.039112,17.087704,17.841425
2016-07-15 11:30:00,20.772312,10.378011,12.349108,15.355689,19.38379,17.6043,19.142675
2016-07-15 12:00:00,20.227018,10.203766,12.64971,15.139822,18.868805,17.965105,18.617922
2016-07-15 12:30:00,20.37974,10.311779,12.909554,15.127631,19.069622,18.3236,18.798353
2016-07-15 13:00:00,21.23822,10.910488,13.174493,15.092156,20.081703,18.593384,19.701036
2016-07-15 13:30:00,20.693918,11.171856,13.585485,14.410558,19.70177,17.76374,19.023832
2016-07-15 14:00:00,18.807383,10.931098,13.862878,13.407802,18.242598,16.580524,17.268595
2016-07-15 14:30:00,15.032887,10.735306,13.931944,11.293366,14.643852,13.578782,13.716173
2016-07-15 15:00:00,13.241161,11.563438,13.484718,8.80729,11.6372795,9.763941,11.447226
2016-07-15 15:30:00,10.910204,12.495554,13.316018,5.6796055,8.297015,5.851876,9.835373
2016-07-15 16:00:00,10.489856,12.199526,13.227139,5.679212,8.069864,5.863659,9.50599
2016-07-15 16:30:00,9.822388,11.756419,13.057874,5.6792088,7.7325397,5.88834,9.014249
2016-07-15 17:00:00,9.528285,11.572806,13.030701,5.6792088,7.5965056,5.892304,8.810634
2016-07-15 17:30:00,9.016817,11.220569,12.901061,5.6792088,7.3433394,5.9114523,8.422126
2016-07-15 18:00:00,8.424839,10.818682,12.690471,5.6792088,7.0551977,5.9428973,7.968657
2016-07-15 18:30:00,7.8218923,10.404616,12.635557,5.6792088,6.7583246,5.951097,7.4858985
2016-07-15 19:00:00,7.2406497,9.936497,12.679713,5.6792088,6.4367003,5.944504,6.957577
