,Key,Level,MAE,Model,R2
1933,7_1,7,0.2767681157202563,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.5450422254804919
1934,7_1,7,0.28284004564639154,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.4923745030183678
1935,7_1,7,0.2832115991957021,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.43243670468716433
1936,7_1,7,0.2715266866240693,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.5486726443063706
1937,7_1,7,0.2869184583040579,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.46324870732981605
1938,7_1,7,0.27352842565407975,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.497279260120454
1939,7_1,7,0.27529585103697773,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.4954926795002462
1940,7_1,7,0.2516709824775315,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.716211565488472
1941,7_1,7,0.2699194064150036,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.5062221445256582
1942,7_1,7,0.2627396588815921,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.5705834391843585
1943,7_1,7,0.28908896593001987,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.3822272362275986
1944,7_1,7,0.28989689295192395,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.3451242099078453
1945,7_1,7,0.2639671021842506,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.6441773395322772
1946,7_1,7,0.2802564644086404,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.4412301301698669
1947,7_1,7,0.2776320779408663,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.5478964520772336
1948,7_1,7,0.2722976947241413,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.6039451957518838
1949,7_1,7,0.28063287031285566,wind_speed+air_pressure+VPD+Temp+VWC+Sedge+Grass,0.3898323906260558
1950,7_2,7,0.32415586085897036,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.12508718090879356
1951,7_2,7,0.2993305481549289,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.28811081470238664
1952,7_2,7,0.2913943561043731,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.16663153301661981
1953,7_2,7,0.2751274361705696,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.5310505106949954
1954,7_2,7,0.3184157207208466,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,-0.01732932487796801
1955,7_2,7,0.2699050264558355,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.5431762915597319
1956,7_2,7,0.2931847130342916,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.279046972781407
1957,7_2,7,0.28765581975870624,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.3610108200082214
1958,7_2,7,0.2815380028779254,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.41714099002069605
1959,7_2,7,0.29017865909296625,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.3068465450995581
1960,7_2,7,0.29001512051470113,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.38652774239070586
1961,7_2,7,0.28269228915901184,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.35568043648328806
1962,7_2,7,0.30257788423061843,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.19196797939206256
1963,7_2,7,0.3031810362224791,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.1412559421901205
1964,7_2,7,0.29431566649839425,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.3474498027102121
1965,7_2,7,0.29988425075266895,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.1630136311071959
1966,7_2,7,0.30454471196496274,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.27277175464113523
1967,7_2,7,0.2918475230476383,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.3426562968941119
1968,7_2,7,0.28344214868023526,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Grass,0.33349900728381876
