,MSE,Model,Number,Performance,SE,Size,T,T2
110,0.023773299628625722,wind_speed+air_pressure+PPFD_Avg+VPD+VWC+Shrub,8,2,0.004315394366971995,6,0.4172581560265983,-1.175713627808837
111,0.024104967902632467,wind_speed+air_pressure+PPFD_Avg+VPD+VWC+Upland,9,2,0.003915581572290728,6,0.7678451683358488,-0.9023482365400299
112,0.02470198226496396,wind_speed+PPFD_Avg+AirTC_Avg+VPD+Temp+VWC,10,2,0.004724488184749826,6,1.2264122588966673,-0.2622555747979335
113,0.025150384942622086,wind_speed+PPFD_Avg+AirTC_Avg+VPD+VWC+Shrub,11,0,0.0038580807581786026,6,1.8172064788921225,0.16700703019285204
114,0.02641118320642417,wind_speed+PPFD_Avg+AirTC_Avg+VPD+VWC+Upland,12,0,0.0049203817283746815,6,2.687626633457228,1.2707240875092807
115,0.02539209858521224,wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge,13,0,0.0040537728376134514,6,2.007534067963765,0.4049648051465035
116,0.02478554017004036,wind_speed+PPFD_Avg+VPD+Temp+VWC+Shrub,14,2,0.004923412133801449,6,1.2690737432071029,-0.18089667752116825
117,0.02670921691397376,wind_speed+PPFD_Avg+VPD+Temp+VWC+Grass,15,0,0.005923323606273538,6,2.6095701008686674,1.3536141108043027
118,0.023330155688909514,wind_speed+PPFD_Avg+VPD+Temp+VWC+Upland,16,2,0.0039006539170235097,6,0.0,-1.697384815021068
119,0.025534099716284064,wind_speed+PPFD_Avg+VPD+VWC+Sedge+Shrub,17,0,0.004762889625147925,6,1.9608317518902947,0.4976840034224883
120,0.026360522336098674,wind_speed+PPFD_Avg+VPD+VWC+Sedge+Upland,18,0,0.004121562933583497,6,2.924905277164039,1.363328181408838
121,0.02627596945186683,wind_speed+PPFD_Avg+VPD+VWC+Shrub+Grass,19,0,0.004472282454198177,6,2.7189008176857845,1.2202624661314045
122,0.02415323538021715,wind_speed+PPFD_Avg+VPD+VWC+Shrub+Upland,20,2,0.00460757205657847,6,0.7467661113662554,-0.7770286769747994
123,0.026073231646764606,wind_speed+PPFD_Avg+VPD+VWC+Grass+Upland,21,0,0.0042660008244468075,6,2.5991725434946242,1.057063092911169
124,0.023664346244400752,air_pressure+PPFD_Avg+AirTC_Avg+VPD+Temp+VWC,22,2,0.004175337761605647,6,0.3203486325471864,-1.3056173190881732
125,0.02527981702626955,air_pressure+PPFD_Avg+AirTC_Avg+VPD+Temp+Sedge,23,2,0.004951943621554182,6,1.6940378396456652,0.2593469908457008
126,0.02602009552159106,air_pressure+PPFD_Avg+AirTC_Avg+VPD+Temp+Shrub,24,0,0.005363376614890523,6,2.221626716161119,0.8702953795123388
127,0.026420510933355595,air_pressure+PPFD_Avg+AirTC_Avg+VPD+Temp+Grass,25,0,0.005436444484449704,6,2.5297368212921945,1.1968566664996743
128,0.0254469916726028,air_pressure+PPFD_Avg+AirTC_Avg+VPD+Temp+Upland,26,0,0.004990154821407336,6,1.830564292871499,0.405990843233184
129,0.025182004471136565,air_pressure+PPFD_Avg+AirTC_Avg+VPD+VWC+Sedge,27,2,0.0050052913229115285,6,1.5984015428195324,0.1711659447086877
130,0.025896923777061227,air_pressure+PPFD_Avg+AirTC_Avg+VPD+VWC+Shrub,28,0,0.004384011086894893,6,2.3957935733025284,0.8713429829687138
131,0.025836490056555573,air_pressure+PPFD_Avg+AirTC_Avg+VPD+VWC+Grass,29,0,0.004551564879237154,6,2.2901286767043865,0.7953532139464935
132,0.0259309678295337,air_pressure+PPFD_Avg+AirTC_Avg+VPD+VWC+Upland,30,0,0.004267709475953823,6,2.4638344464511137,0.9182554579878158
133,0.025357356737293238,air_pressure+PPFD_Avg+AirTC_Avg+VPD+Sedge+Shrub,31,0,0.00490168113332891,6,1.7724917109872742,0.3304691659789406
134,0.02606770580067198,air_pressure+PPFD_Avg+AirTC_Avg+VPD+Sedge+Grass,32,0,0.004896833771679687,6,2.39503826764973,0.9669757853627089
135,0.026867168985476655,air_pressure+PPFD_Avg+AirTC_Avg+VPD+Sedge+Upland,33,0,0.0034514541600512553,6,3.7195580302780864,2.045158016859152
