datetime,SoilMoist(4)
9/9/2017 16:30,85.8
9/9/2017 17:00,85.8
9/9/2017 17:30,85.8
9/9/2017 18:00,85.8
9/9/2017 18:30,85.8
9/9/2017 19:00,85.8
9/9/2017 19:30,85.8
9/9/2017 20:00,85.8
9/9/2017 20:30,85.8
9/9/2017 21:00,85.8
9/9/2017 21:30,85.85
9/9/2017 22:00,85.9
9/9/2017 22:30,85.9
9/9/2017 23:00,85.9
9/9/2017 23:30,85.9
9/10/2017 0:00,85.9
9/10/2017 0:30,85.9
9/10/2017 1:00,85.9
9/10/2017 1:30,85.9
9/10/2017 2:00,85.9
9/10/2017 2:30,85.9
9/10/2017 3:00,85.9
9/10/2017 3:30,85.9
9/10/2017 4:00,85.9
9/10/2017 4:30,85.9
9/10/2017 5:00,85.9
9/10/2017 5:30,85.9
9/10/2017 6:00,85.9
9/10/2017 6:30,85.9
9/10/2017 7:00,85.9
9/10/2017 7:30,85.95
9/10/2017 8:00,86
9/10/2017 8:30,86
9/10/2017 9:00,86
9/10/2017 9:30,86
9/10/2017 10:00,86
9/10/2017 10:30,86
9/10/2017 11:00,86
9/10/2017 11:30,86
9/10/2017 12:00,86
9/10/2017 12:30,86
9/10/2017 13:00,86
9/10/2017 13:30,85.95
9/10/2017 14:00,85.9
9/10/2017 14:30,85.9
9/10/2017 15:00,85.9
9/10/2017 15:30,85.9
9/10/2017 16:00,85.9
9/10/2017 16:30,85.9
9/10/2017 17:00,85.9
9/10/2017 17:30,85.9
9/10/2017 18:00,85.9
9/10/2017 18:30,85.85
9/10/2017 19:00,85.8
9/10/2017 19:30,85.8
9/10/2017 20:00,85.8
9/10/2017 20:30,85.85
9/10/2017 21:00,85.9
9/10/2017 21:30,85.85
9/10/2017 22:00,85.8
9/10/2017 22:30,85.85
9/10/2017 23:00,85.9
9/10/2017 23:30,85.9
9/11/2017 0:00,85.9
9/11/2017 0:30,85.9
9/11/2017 1:00,85.9
9/11/2017 1:30,85.9
9/11/2017 2:00,85.9
9/11/2017 2:30,85.9
9/11/2017 3:00,85.9
9/11/2017 3:30,85.9
9/11/2017 4:00,85.9
9/11/2017 4:30,85.9
9/11/2017 5:00,85.9
9/11/2017 5:30,85.9
9/11/2017 6:00,85.9
9/11/2017 6:30,85.9
9/11/2017 7:00,85.9
9/11/2017 7:30,85.9
9/11/2017 8:00,85.9
9/11/2017 8:30,85.9
9/11/2017 9:00,85.9
9/11/2017 9:30,85.9
9/11/2017 10:00,85.9
9/11/2017 10:30,85.9
9/11/2017 11:00,85.9
9/11/2017 11:30,85.9
9/11/2017 12:00,85.9
9/11/2017 12:30,85.9
9/11/2017 13:00,85.9
9/11/2017 13:30,85.95
9/11/2017 14:00,86
9/11/2017 14:30,85.95
9/11/2017 15:00,85.9
9/11/2017 15:30,85.9
9/11/2017 16:00,85.9
9/11/2017 16:30,85.85
9/11/2017 17:00,85.8
9/11/2017 17:30,85.8
9/11/2017 18:00,85.8
9/11/2017 18:30,85.8
9/11/2017 19:00,85.8
9/11/2017 19:30,85.8
9/11/2017 20:00,85.8
9/11/2017 20:30,85.8
9/11/2017 21:00,85.8
9/11/2017 21:30,85.8
9/11/2017 22:00,85.8
9/11/2017 22:30,85.8
9/11/2017 23:00,85.8
9/11/2017 23:30,85.8
9/12/2017 0:00,85.8
9/12/2017 0:30,85.8
9/12/2017 1:00,85.8
9/12/2017 1:30,85.8
9/12/2017 2:00,85.8
9/12/2017 2:30,85.8
9/12/2017 3:00,85.8
9/12/2017 3:30,85.8
9/12/2017 4:00,85.8
9/12/2017 4:30,85.8
9/12/2017 5:00,85.8
9/12/2017 5:30,85.8
9/12/2017 6:00,85.8
9/12/2017 6:30,85.85
9/12/2017 7:00,85.9
9/12/2017 7:30,85.9
9/12/2017 8:00,85.9
9/12/2017 8:30,85.9
9/12/2017 9:00,85.9
9/12/2017 9:30,85.9
9/12/2017 10:00,85.9
9/12/2017 10:30,85.9
9/12/2017 11:00,85.9
9/12/2017 11:30,85.85
9/12/2017 12:00,85.8
9/12/2017 12:30,85.85
9/12/2017 13:00,85.9
9/12/2017 13:30,85.85
9/12/2017 14:00,85.8
9/12/2017 14:30,85.8
9/12/2017 15:00,85.8
9/12/2017 15:30,85.8
9/12/2017 16:00,85.8
9/12/2017 16:30,85.8
9/12/2017 17:00,85.8
9/12/2017 17:30,85.8
9/12/2017 18:00,85.8
9/12/2017 18:30,85.8
9/12/2017 19:00,85.8
9/12/2017 19:30,85.8
9/12/2017 20:00,85.8
9/12/2017 20:30,85.8
9/12/2017 21:00,85.8
9/12/2017 21:30,85.8
9/12/2017 22:00,85.8
9/12/2017 22:30,85.8
9/12/2017 23:00,85.8
9/12/2017 23:30,85.8
9/13/2017 0:00,85.8
9/13/2017 0:30,85.8
9/13/2017 1:00,85.8
9/13/2017 1:30,85.8
9/13/2017 2:00,85.8
9/13/2017 2:30,85.8
9/13/2017 3:00,85.8
9/13/2017 3:30,85.8
9/13/2017 4:00,85.8
9/13/2017 4:30,85.8
9/13/2017 5:00,85.8
9/13/2017 5:30,85.8
9/13/2017 6:00,85.8
9/13/2017 6:30,85.8
9/13/2017 7:00,85.8
9/13/2017 7:30,85.8
9/13/2017 8:00,85.8
9/13/2017 8:30,85.8
9/13/2017 9:00,85.8
9/13/2017 9:30,85.8
9/13/2017 10:00,85.8
9/13/2017 10:30,85.8
9/13/2017 11:00,85.8
9/13/2017 11:30,85.8
9/13/2017 12:00,85.8
