datetime,Model: PPFD_Avg+AirTC_Avg+Sedge+VWC+Grass,Model: PPFD_Avg,Model: AirTC_Avg,Model: Sedge,Model: VWC,Model: Grass,Model: PPFD_Avg+AirTC_Avg,Model: PPFD_Avg+Sedge,Model: PPFD_Avg+VWC,Model: PPFD_Avg+Grass,Model: PPFD_Avg+AirTC_Avg+Sedge,Model: PPFD_Avg+AirTC_Avg+VWC,Model: PPFD_Avg+AirTC_Avg+Grass,Model: PPFD_Avg+AirTC_Avg+Sedge+VWC,Model: PPFD_Avg+AirTC_Avg+VWC+Grass,BestModel: PPFD_Avg+AirTC_Avg+VWC
2016-07-12 18:00:00,-4.7094474,-6.1367507,-2.0980415,-1.5891241,-1.8303034,-1.9074632,-5.8290567,-5.9075003,-6.645139,-5.983294,-5.499411,-5.2845907,-5.6805964,-5.002621,-4.954543,-5.284595
2016-07-12 18:30:00,-4.5709896,-5.5189033,-2.171062,-1.5889747,-1.8303034,-1.7717503,-5.3410697,-5.3531785,-5.972043,-5.384577,-4.953054,-4.859668,-5.1721973,-4.5252476,-4.4680233,-4.859675
2016-07-12 19:00:00,-3.899357,-4.26806,-2.0340226,-1.5889747,-1.8303034,-1.6388923,-4.357811,-4.194454,-4.0513334,-4.145481,-3.6735702,-3.550574,-4.01141,-3.3239632,-3.4759798,-3.5502412
2016-07-12 19:30:00,-2.4689589,-3.9910626,-2.049138,-1.5889747,-1.8303252,-1.990698,-4.093692,-3.902516,-3.6371002,-4.1567144,-3.4169042,-3.2612638,-3.7226098,-3.0139322,-3.2476444,-3.261194
2016-07-12 20:00:00,-3.0001411,-4.5438385,-2.2410645,-1.5890479,-1.8303472,-2.06957,-4.6309443,-4.4771543,-4.460177,-4.8062034,-3.953645,-4.018193,-4.480632,-3.6731641,-4.358516,-4.0183253
2016-07-12 20:30:00,-2.3304093,-4.089067,-2.1882324,-1.5890361,-1.8303545,-2.0710096,-4.1965237,-4.0052357,-3.7682662,-4.29519,-3.5253227,-3.4761014,-4.0292144,-3.1419392,-3.7935467,-3.4759703
2016-07-12 21:00:00,-1.6832492,-3.638804,-2.1420043,-1.5891749,-1.8303617,-2.0731227,-3.590886,-3.5548398,-3.0979722,-3.8126702,-3.0198648,-2.9107811,-3.474883,-2.651877,-3.2153144,-2.9107711
2016-07-12 21:30:00,-1.4842625,-3.3157856,-2.0940404,-1.6688603,-1.8303617,-2.0120416,-3.080736,-3.2168531,-2.6213298,-3.401671,-2.5777118,-2.4814973,-2.829681,-2.3115098,-2.5970902,-2.481759
2016-07-12 22:00:00,-1.5838372,-2.648836,-1.951776,-1.6971527,-1.8303617,-1.805715,-2.194546,-2.3098445,-1.9810417,-2.3131714,-1.750196,-1.8969961,-1.848288,-1.6686105,-1.619281,-1.8946307
2016-07-12 22:30:00,-0.9936077,-1.763039,-1.8636862,-1.668358,-1.8303399,-1.7082055,-1.2198089,-1.361285,-1.3878739,-1.3336011,-0.97615576,-1.3834151,-1.0967367,-0.9859395,-1.1468905,-1.3813429
2016-07-12 23:00:00,0.55084765,0.19594991,-1.63925,-1.7079369,-1.830318,-1.8302964,0.6715044,0.5692769,0.09030784,0.59249127,0.7993289,-0.023108954,1.0011579,0.3451525,0.47097647,-0.022738451
2016-07-12 23:30:00,0.78692496,0.569826,-1.5595887,-1.7270279,-1.8303326,-1.9278983,1.008037,0.92414606,0.38090217,1.0129775,1.1687645,0.32097638,1.3450683,0.60873973,0.78273857,0.3215164
2016-07-13 00:00:00,1.3629133,1.3605198,-1.5082661,-1.7246778,-1.8303472,-1.9417142,1.6858646,1.5240883,1.0152673,1.6449982,1.7597972,0.9894246,1.9789077,1.1876463,1.3750316,0.98997486
2016-07-13 00:30:00,1.3274115,1.4021364,-1.510955,-1.6788367,-1.8303399,-1.733103,1.7192842,1.4695715,1.050362,1.4520296,1.6984793,1.0185302,1.9390739,1.2472056,1.2562269,1.0190874
2016-07-13 01:00:00,1.4644386,1.7067701,-1.4999006,-1.5986912,-1.8303326,-1.6600852,1.9739829,1.4973351,1.3024834,1.6060542,1.7162906,1.2712828,2.0869079,1.5230783,1.3804017,1.2717956
2016-07-13 01:30:00,1.256013,1.8586775,-1.4715585,-1.5930874,-1.8303326,-1.5562199,2.1108313,1.6072637,1.4278284,1.6784135,1.8338579,1.4300472,1.9888982,1.6605743,1.3003324,1.430544
2016-07-13 02:00:00,1.1385442,1.961702,-1.4784402,-1.5895299,-1.8303326,-1.4982324,2.1920235,1.6826099,1.5133687,1.7418486,1.8979758,1.503591,1.923519,1.7241269,1.2650698,1.5041062
2016-07-13 02:30:00,1.0942396,1.9853245,-1.5196192,-1.6749448,-1.8303252,-1.5036054,2.197105,1.909424,1.5346817,1.7632943,2.1008928,1.4844078,1.964748,1.646196,1.2709435,1.4850997
2016-07-13 03:00:00,1.085054,1.9672245,-1.4786278,-1.618548,-1.830318,-1.4870515,2.1964774,1.7759656,1.5205806,1.7422656,1.9957982,1.5085882,1.9037584,1.7097105,1.2430791,1.5091048
2016-07-13 03:30:00,1.4290031,1.9808065,-1.5361785,-2.082565,-1.830318,-1.6743119,2.188487,2.168482,1.5321087,1.8482579,2.568824,1.4683925,2.3519504,1.4645981,1.5965418,1.469093
2016-07-13 04:00:00,1.2706507,1.9560474,-1.6657281,-2.2324636,-1.830318,-1.8617445,2.1310642,1.9691828,1.5110942,2.0774035,2.524027,1.3875192,2.520551,1.2886645,1.8330005,1.3881232
2016-07-13 04:30:00,1.1246141,1.8972558,-1.6169859,-1.775134,-1.8302963,-1.5552337,2.0961368,1.9770333,1.464979,1.7098283,2.1418698,1.3562273,2.01105,1.4672123,1.2622014,1.3567106
2016-07-13 05:00:00,0.8726176,1.7701339,-1.638373,-1.702301,-1.8302743,-1.512326,1.9846703,1.7943364,1.360866,1.5892493,1.9335219,1.2377487,1.7791847,1.4135505,1.0805353,1.2383188
2016-07-13 05:30:00,1.0440356,1.6203924,-1.6210507,-2.088593,-1.8302816,-1.638683,1.8655859,1.9163808,1.2364973,1.523585,2.271589,1.1093744,1.93352,1.1573414,1.2110459,1.1101657
2016-07-13 06:00:00,0.83145154,1.3901137,-1.6233089,-2.126408,-1.830289,-1.6817698,1.6753758,1.7368938,1.045729,1.3707982,2.1487923,0.9206153,1.8059317,0.9890853,1.1126782,0.9213861
2016-07-13 06:30:00,0.24736488,0.77501667,-1.7632118,-2.0534258,-1.8302816,-1.6158584,1.129762,1.2976636,0.5448302,0.79797447,1.520599,0.3443545,1.0738803,0.50811636,0.48614728,0.34519708
2016-07-13 07:00:00,-0.44043195,0.12446631,-1.8569317,-2.2416322,-1.8302743,-1.8355254,0.5640801,0.5836481,0.03578759,0.5400406,1.0112494,-0.20793188,0.82760084,-0.27124214,0.3086759,-0.20731223
2016-07-13 07:30:00,-1.5261868,-0.63473904,-1.9130754,-2.4888427,-1.8302672,-2.0224586,-0.102561586,-0.21001613,-0.5443095,-0.41956007,-0.31853604,-0.74788344,0.021888858,-1.3583573,-0.74222517,-0.74701464
2016-07-13 08:00:00,-3.7744865,-2.9621387,-2.1437652,-2.539906,-1.8302598,-2.056768,-2.5657334,-2.441231,-2.2528853,-2.9843173,-2.6478932,-2.279171,-2.4568024,-3.4603343,-2.5052161,-2.2782345
2016-07-13 08:30:00,-4.929915,-3.7076402,-2.1516902,-2.4683654,-1.8302525,-2.0114107,-3.7001219,-3.768433,-3.2362888,-3.8399725,-3.7908938,-3.1126812,-3.420546,-4.6603155,-3.149811,-3.1125338
2016-07-13 09:00:00,-5.808878,-4.1293635,-2.4114485,-2.555311,-1.8302453,-2.0813897,-4.2466116,-4.561768,-3.863942,-4.3482885,-4.621708,-3.8530166,-4.0959764,-5.5116844,-4.156625,-3.852628
2016-07-13 09:30:00,-5.525111,-3.9076872,-2.6179342,-2.5571861,-1.8302453,-2.0834012,-3.8961792,-4.1836023,-3.5417562,-4.1123333,-4.2581606,-3.794631,-3.816133,-5.228338,-4.07502,-3.7943447
2016-07-13 10:00:00,-6.696607,-4.5746326,-2.9193165,-2.5568576,-1.8302453,-2.0822928,-4.7454376,-5.303773,-4.555077,-4.8448606,-5.485599,-4.8869686,-4.7283635,-6.45053,-5.121818,-4.887051
2016-07-13 10:30:00,-7.11489,-4.927416,-3.1526132,-2.5360825,-1.8302453,-2.062715,-5.14322,-5.7439513,-5.1546373,-5.244633,-6.012529,-5.4455905,-5.0978794,-6.787626,-5.6019382,-5.4462557
2016-07-13 11:00:00,-7.5186367,-5.401372,-3.279708,-2.5153074,-1.8302453,-2.043137,-5.683131,-6.2644415,-5.832866,-5.6074047,-6.471859,-5.9330673,-5.546036,-7.195465,-5.992161,-5.9336376
2016-07-13 11:30:00,-7.8063426,-5.8126297,-3.4459755,-2.539728,-1.8302379,-2.0886295,-6.0897765,-6.783221,-6.3218102,-6.1479373,-6.956558,-6.413704,-6.119604,-7.6156383,-6.663617,-6.414449
2016-07-13 12:00:00,-7.9241476,-5.97006,-3.6609914,-2.5406816,-1.8302307,-2.0633502,-6.2988815,-6.9444776,-6.475229,-6.187988,-7.1149445,-6.688705,-6.2795944,-7.768673,-6.8480234,-6.6889186
2016-07-13 12:30:00,-7.9127154,-6.544217,-3.695812,-2.4208527,-1.8302307,-2.0143538,-6.7797923,-6.9007325,-7.001365,-6.49436,-6.986624,-7.004325,-6.7868834,-7.7093034,-6.8121243,-7.004147
2016-07-13 13:00:00,-7.8821273,-6.3991346,-3.8081079,-2.4860907,-1.8302307,-2.091599,-6.7069244,-7.0973215,-6.8706646,-6.679497,-7.149931,-6.995698,-6.7955184,-7.8923497,-7.314134,-6.9955077
2016-07-13 13:30:00,-8.29357,-6.622932,-4.0305233,-2.5475397,-1.8302307,-2.0901902,-6.9722705,-7.5604663,-7.066593,-6.8709536,-7.606738,-7.2410245,-7.0801764,-8.304654,-7.5540857,-7.240725
2016-07-13 14:00:00,-8.208415,-6.85599,-4.1750283,-2.4961853,-1.8302307,-2.0900695,-7.214959,-7.4475746,-7.2503386,-7.0759115,-7.5089602,-7.445415,-7.3442283,-8.261197,-7.7463017,-7.4450297
2016-07-13 14:30:00,-8.540064,-7.0674405,-4.3437514,-2.5344238,-1.8302379,-2.0802207,-7.4497027,-7.7828927,-7.419345,-7.220695,-7.8293514,-7.6539364,-7.574761,-8.565745,-7.8778853,-7.6534643
2016-07-13 15:00:00,-8.541914,-7.085962,-4.531461,-2.5105908,-1.8302453,-2.0599532,-7.5383644,-7.667928,-7.436821,-7.1443467,-7.734942,-7.775919,-7.613414,-8.508751,-7.8713846,-7.775386
2016-07-13 15:30:00,-8.503525,-6.980237,-4.6923704,-2.5297866,-1.8302379,-2.0749524,-7.5165734,-7.702052,-7.3508534,-7.122796,-7.727562,-7.8177094,-7.600481,-8.539811,-8.020917,-7.8171353
2016-07-13 16:00:00,-8.494948,-6.9316187,-4.8558283,-2.530231,-1.8302307,-2.0737822,-7.5371885,-7.6726146,-7.3097386,-7.0759406,-7.690864,-7.882359,-7.5961456,-8.519865,-8.086067,-7.8818
2016-07-13 16:30:00,-8.430377,-6.741776,-4.978952,-2.5277405,-1.8302453,-2.0599,-7.366505,-7.5358634,-7.16649,-6.852264,-7.551672,-7.7654157,-7.4027796,-8.389613,-7.966119,-7.765856
2016-07-13 17:00:00,-8.312212,-6.5264673,-5.051976,-2.5362375,-1.8302598,-2.0688207,-7.119422,-7.43919,-6.9945908,-6.7001705,-7.4602437,-7.560912,-7.241192,-8.271239,-7.9012117,-7.5612016
2016-07-13 17:30:00,-7.7360644,-6.293409,-5.2099147,-2.430615,-1.8302743,-2.0773613,-6.8661547,-6.7420597,-6.7822022,-6.528545,-6.7283607,-7.2861524,-7.090969,-7.8103743,-7.759638,-7.2865005
2016-07-13 18:00:00,-7.2248306,-6.0047874,-5.311385,-2.1652615,-1.830289,-1.7542002,-6.5846,-5.762322,-6.521152,-5.806449,-5.8852863,-6.966298,-6.547231,-6.5351524,-6.4531054,-6.966724
2016-07-13 18:30:00,-6.360082,-5.6999593,-5.2651076,-1.837056,-1.8303034,-1.5581043,-6.26574,-5.4254484,-6.1848187,-5.578477,-5.64669,-6.664571,-6.21499,-5.870295,-6.0296626,-6.6651077
2016-07-13 19:00:00,-4.4164953,-5.0771804,-5.239209,-1.6342112,-1.830318,-1.9679284,-5.35457,-4.916628,-5.358931,-5.0987835,-4.902674,-5.849822,-5.451426,-4.9833555,-5.9933176,-5.8499575
2016-07-13 19:30:00,-4.0121627,-4.665314,-5.4404526,-1.6628817,-1.8303545,-2.0430892,-4.6924357,-4.5381045,-4.6576796,-4.9337344,-4.4339905,-5.1437063,-5.0246873,-4.640494,-5.6963854,-5.143663
2016-07-13 20:00:00,-3.694524,-4.0905924,-5.455737,-1.5889747,-1.8303908,-1.7689598,-3.8860927,-4.0068197,-3.7597508,-4.17922,-3.7949276,-4.267433,-4.0937934,-3.8065221,-4.2298956,-4.267516
2016-07-13 20:30:00,-3.450093,-3.8790576,-5.3186026,-1.5889747,-1.8304127,-1.7606589,-3.6319573,-3.7907715,-3.451764,-3.956455,-3.552064,-4.0139523,-3.7833488,-3.516028,-3.9614615,-4.01443
2016-07-13 21:00:00,-2.6710362,-3.3149595,-4.9662147,-1.5889747,-1.8304346,-1.7523578,-2.8878245,-3.2228384,-2.6063194,-3.2103703,-2.744926,-3.1949484,-2.9855406,-2.7745714,-3.1949918,-3.1963139
2016-07-13 21:30:00,-3.3821301,-3.5608597,-4.834175,-1.5889747,-1.8304491,-1.5682718,-3.2315881,-3.4791377,-2.9553561,-3.2995071,-3.1216443,-3.584929,-3.5908208,-3.033972,-3.504363,-3.5863814
2016-07-13 22:00:00,-2.101235,-2.1576083,-4.687276,-1.5889747,-1.8304638,-1.5319086,-1.7351055,-1.9602908,-1.6106917,-1.6082926,-1.6861871,-2.1808507,-2.28439,-1.8773037,-2.2427144,-2.178385
2016-07-13 22:30:00,-1.2438028,-0.754465,-4.18678,-1.5889747,-1.8304564,-1.5713773,-0.55034304,-0.6322478,-0.6180004,-0.46069586,-0.68950796,-1.1000972,-0.9989026,-0.8994479,-1.0812819,-1.0983105
2016-07-13 23:00:00,0.46494162,0.08995677,-3.7628412,-1.5889748,-1.8304491,-2.0550306,0.1271962,0.089144595,0.0009929003,0.08039344,-0.11425256,-0.42352688,0.40312564,-0.2963543,-0.68336165,-0.42208028
2016-07-13 23:30:00,0.49574554,0.025046473,-3.4424934,-1.6362208,-1.8304783,-2.0608845,0.10449255,0.19536972,-0.050875537,-0.0069577633,-0.035070054,-0.41534805,0.3839215,-0.32604408,-0.6644119,-0.41470826
2016-07-14 00:00:00,0.69950855,0.41942465,-3.3680646,-1.6585047,-1.8305074,-2.0560944,0.40532625,0.5977417,0.25842583,0.37544882,0.25474894,-0.11179947,0.74434483,-0.10632347,-0.3090322,-0.111348264
2016-07-14 00:30:00,1.087726,1.2629386,-3.1273687,-1.7073051,-1.8305074,-2.0259633,1.0660263,1.4208392,0.9240762,1.2494546,0.8463038,0.60092056,1.5579602,0.43622577,0.5928713,0.6016768
2016-07-14 01:00:00,1.3505033,1.6702801,-2.857075,-1.7892216,-1.8305074,-2.0289652,1.5170683,1.821966,1.2542456,1.5978838,1.23028,0.98420393,2.0011911,0.72102153,1.0058626,0.98480594
2016-07-14 01:30:00,1.4485692,1.8348969,-2.6236577,-1.8891107,-1.8304929,-2.0319672,1.7554628,1.9996237,1.3915881,1.7247704,1.58208,1.1681942,2.2109845,0.854637,1.2263919,1.1687392
2016-07-14 02:00:00,1.434349,1.9285146,-2.5083075,-2.042817,-1.8304783,-2.034969,1.8822054,2.113808,1.4703468,1.7889806,1.8248371,1.2743818,2.3167484,0.9152204,1.3440086,1.2749032
2016-07-14 02:30:00,1.3653623,1.9456633,-2.4594376,-2.0899143,-1.8304783,-2.037971,1.9137825,2.1484194,1.484497,1.7856854,1.9490663,1.2967774,2.3383758,0.90721405,1.3601624,1.2973074
2016-07-14 03:00:00,1.2929646,1.9408013,-2.379309,-2.1187174,-1.8304783,-2.040973,1.9318908,2.1438406,1.4804851,1.7683951,2.0653832,1.3008858,2.3434756,0.9100226,1.3450054,1.3013326
2016-07-14 03:30:00,1.1912903,1.8770155,-2.3273573,-2.147323,-1.830471,-2.0439749,1.8937167,2.0642805,1.4286085,1.7125591,2.1088412,1.2425894,2.290632,0.8876034,1.2665762,1.2430106
2016-07-14 04:00:00,1.051025,1.7840847,-2.4030833,-2.1759286,-1.8304638,-2.0469766,1.7976803,1.9495043,1.352683,1.6317626,2.0372493,1.1557378,2.202465,0.7878119,1.1764196,1.1562334
2016-07-14 04:30:00,0.8998643,1.5670441,-2.1684203,-2.204534,-1.8304346,-2.0499785,1.683251,1.7397467,1.1766149,1.4367112,2.082473,0.95458496,1.9887694,0.76138866,0.94143593,0.95480216
2016-07-14 05:00:00,0.61926043,1.1907505,-2.0229082,-2.2331398,-1.8304055,-2.0529804,1.4121557,1.4065775,0.8703424,1.1011142,1.8694345,0.60072935,1.575895,0.5255321,0.5659901,0.6008152
2016-07-14 05:30:00,0.38052285,1.0321864,-2.21685,-2.2617452,-1.8303908,-2.0559824,1.2341083,1.2657901,0.7441052,0.9447082,1.7029318,0.4913236,1.4588422,0.31068432,0.4396683,0.4916445
2016-07-14 06:00:00,0.086204655,0.8214959,-2.507867,-2.290351,-1.8303763,-2.0589843,0.94196665,1.0891782,0.57774556,0.7346417,1.4318949,0.28310955,1.2609862,0.055487163,0.23790729,0.2836002
2016-07-14 06:30:00,-0.30595577,0.49849832,-2.8165963,-2.3199234,-1.8303763,-2.0619862,0.5440248,0.81205547,0.32302845,0.42019045,1.0531782,-0.005431765,0.9098412,-0.3345468,-0.11001765,-0.005109781
2016-07-14 07:00:00,-1.5507078,-0.96630955,-3.1043,-2.3498135,-1.8303763,-2.0649881,-0.6545991,-0.3640306,-0.7729713,-0.9289038,-0.183362,-1.1368549,-0.45144725,-1.5921152,-1.3267107,-1.1359986
2016-07-14 07:30:00,-2.9551735,-2.4626203,-3.1556602,-2.3797035,-1.8303763,-2.06799,-1.9865122,-1.7547216,-1.8361148,-2.4772787,-1.679928,-2.2998693,-1.8472648,-2.9878016,-2.472483,-2.2975967
2016-07-14 08:00:00,-3.7393627,-3.07665,-3.2266068,-2.4095936,-1.8303763,-2.0709918,-2.6133306,-2.5081656,-2.3227177,-3.1361153,-2.4534295,-2.8491683,-2.5407138,-3.767618,-3.0663006,-2.850051
2016-07-14 08:30:00,-4.925799,-3.6478682,-3.3389025,-2.4394836,-1.8303763,-2.0739937,-3.4326913,-3.6370106,-3.1075225,-3.823192,-3.649849,-3.746804,-3.5085816,-5.0084496,-4.00282,-3.7474437
2016-07-14 09:00:00,-5.5011063,-3.9189055,-3.45381,-2.4693737,-1.8303763,-2.0769956,-3.8096073,-4.1337576,-3.5192635,-4.11922,-4.21547,-4.2317133,-3.8981977,-5.6346297,-4.5004654,-4.2319202
2016-07-14 09:30:00,-6.0260715,-4.199277,-3.5412962,-2.4923553,-1.8303472,-2.0875096,-4.2049413,-4.6335006,-3.932508,-4.428706,-4.761211,-4.7632456,-4.307865,-6.159151,-5.0596094,-4.7640023
2016-07-14 10:00:00,-6.9391313,-4.753249,-3.7132223,-2.515337,-1.830318,-2.097707,-4.991953,-5.476552,-4.826551,-5.061713,-5.7381234,-5.765913,-5.1007223,-6.834552,-6.042655,-5.7663016
2016-07-14 10:30:00,-7.178764,-5.0697293,-3.902558,-2.5064206,-1.830318,-2.101168,-5.355996,-5.8569098,-5.3475804,-5.4529085,-6.1865025,-6.1899114,-5.5473504,-7.079834,-6.545607,-6.1912446
2016-07-14 11:00:00,-7.48961,-5.5043864,-4.109305,-2.503108,-1.830318,-2.0963573,-5.862127,-6.3510804,-5.9528008,-5.8907456,-6.5878406,-6.678911,-6.0413976,-7.4176,-7.0672293,-6.679357
2016-07-14 11:30:00,-7.703983,-5.8882585,-4.2748704,-2.503442,-1.8303034,-2.0864744,-6.321562,-6.74045,-6.4074802,-6.20789,-6.8736496,-7.010057,-6.450136,-7.703354,-7.3632913,-7.0099163
2016-07-14 12:00:00,-7.9684563,-6.2486496,-4.4749937,-2.520386,-1.830289,-2.0934334,-6.756239,-7.14732,-6.7438865,-6.554435,-7.206865,-7.3122263,-6.886439,-8.014983,-7.6957474,-7.311939
2016-07-14 12:30:00,-8.100567,-6.578172,-4.680058,-2.495319,-1.830289,-2.0859182,-7.1553326,-7.261789,-7.0481076,-6.8137937,-7.2779036,-7.6029615,-7.24133,-8.180626,-7.9231205,-7.60255
2016-07-14 13:00:00,-8.182337,-6.710908,-4.926306,-2.4855392,-1.830289,-2.086787,-7.326909,-7.2979536,-7.158122,-6.9344096,-7.3058734,-7.7579455,-7.4461026,-8.2572365,-8.119914,-7.758458
2016-07-14 13:30:00,-7.996529,-6.7641563,-5.021408,-2.3402178,-1.8302743,-2.002075,-7.3954954,-6.7629704,-7.1957827,-6.6493797,-6.9044104,-7.8008184,-7.354314,-7.7375593,-7.6066527,-7.801269
2016-07-14 14:00:00,-7.6737375,-6.686984,-5.152598,-2.199302,-1.8302598,-1.896708,-7.3138766,-6.441036,-7.128695,-6.465996,-6.7067933,-7.7064075,-7.201497,-7.199833,-7.2153363,-7.7066474
2016-07-14 14:30:00,-7.418385,-6.947053,-5.054524,-2.041048,-1.8302525,-1.7299045,-7.6107187,-6.6264267,-7.330648,-6.627093,-6.8446746,-7.9461994,-7.2800593,-6.913447,-7.147185,-7.946632
2016-07-14 15:00:00,-6.78941,-6.6267905,-4.913993,-1.5889747,-1.8302453,-1.5591199,-7.2276783,-6.347045,-7.0746098,-6.3408833,-6.5623465,-7.663721,-6.950346,-6.3043723,-6.8404436,-7.66419
2016-07-14 15:30:00,-6.922842,-6.748721,-4.831628,-1.5889747,-1.8302598,-1.5019101,-7.364412,-6.4595366,-7.177803,-6.4653788,-6.654812,-7.7636933,-7.0209355,-6.3549614,-6.9034605,-7.764012
2016-07-14 16:00:00,-6.887174,-6.8752832,-4.914842,-1.5889747,-1.8302743,-1.6663119,-7.510594,-6.5762997,-7.2830644,-6.557472,-6.7928686,-7.8813114,-7.161166,-6.4716783,-7.0337086,-7.8816047
2016-07-14 16:30:00,-6.8419337,-6.7224836,-5.0532503,-1.5889747,-1.8302816,-1.613193,-7.3488436,-6.4353294,-7.1650596,-6.419107,-6.686967,-7.769199,-7.091513,-6.42429,-6.972568,-7.769667
2016-07-14 17:00:00,-6.4938836,-6.6105847,-5.2264724,-1.5889747,-1.830289,-1.8161831,-7.2293725,-6.3323016,-7.075459,-6.352073,-6.613373,-7.6285625,-7.1256585,-6.3639736,-7.041503,-7.6288357
2016-07-14 17:30:00,-5.7032247,-6.075785,-5.2251987,-1.5889747,-1.8303108,-1.876675,-6.636403,-5.854217,-6.5912814,-5.904337,-6.08436,-7.0782743,-6.6010957,-5.892358,-6.7588596,-7.078701
2016-07-14 18:00:00,-5.290808,-5.804913,-5.1237273,-1.5889747,-1.8303326,-1.8956501,-6.3433747,-5.6141925,-6.307825,-5.676436,-5.784426,-6.8319063,-6.2881503,-5.616255,-6.558853,-6.8324246
2016-07-14 18:30:00,-4.558794,-5.2737026,-4.8957367,-1.5889747,-1.830369,-1.9277686,-5.701934,-5.1313887,-5.632207,-5.232214,-5.1206627,-6.2970424,-5.6241364,-5.0397625,-6.160091,-6.298134
2016-07-14 19:00:00,-4.8044615,-5.183237,-4.209413,-1.5890604,-1.8304055,-1.7901248,-5.523922,-5.0500803,-5.4923477,-5.096923,-4.953015,-6.357887,-5.3471885,-4.7731752,-5.7526517,-6.359409
2016-07-14 19:30:00,-5.281179,-5.000456,-3.8707848,-1.5889747,-1.8304273,-1.5591981,-5.2796106,-4.890241,-5.1952515,-4.8288355,-4.705101,-6.077732,-5.115767,-4.5104165,-5.273449,-6.078328
2016-07-14 20:00:00,-4.431757,-4.5567684,-3.563059,-1.5889747,-1.8304491,-1.6597763,-4.731682,-4.4899535,-4.4444375,-4.508813,-4.1572657,-5.309946,-4.601287,-4.034956,-4.7560463,-5.3100634
2016-07-14 20:30:00,-2.8126204,-4.1168885,-3.463821,-1.5889747,-1.8304856,-2.016731,-4.0948415,-4.034377,-3.7694438,-4.3088326,-3.64714,-4.5531464,-4.060382,-3.4703443,-4.631126,-4.5533695
2016-07-14 21:00:00,-2.3058434,-3.6637535,-3.295377,-1.5889747,-1.830522,-1.9630115,-3.4605434,-3.579505,-3.0888846,-3.79725,-3.137763,-3.7473733,-3.312997,-2.8641255,-3.653365,-3.7481358
2016-07-14 21:30:00,-1.8536515,-3.1948402,-3.1556602,-1.5889747,-1.8305147,-1.8900928,-2.75784,-3.0639608,-2.414448,-3.2161934,-2.4905305,-2.962531,-2.5025752,-2.217457,-2.7940333,-2.963495
2016-07-14 22:00:00,-1.5660611,-2.4518607,-3.0690444,-1.5889747,-1.8305074,-1.7397109,-1.9729394,-2.258756,-1.8023276,-2.0335693,-1.793644,-2.2719254,-1.9481926,-1.6169055,-2.069401,-2.2696407
2016-07-14 22:30:00,-0.70677626,-1.6835386,-2.9841695,-1.5889747,-1.8304929,-1.8964896,-1.2715068,-1.5029392,-1.3123363,-1.0873386,-1.1677485,-1.6961206,-0.89664745,-1.130532,-1.491605,-1.6952285
2016-07-14 23:00:00,0.018970614,-0.3194989,-2.7299802,-1.5889747,-1.8304783,-1.8666252,-0.0906279,-0.25417638,-0.3041544,0.19902325,-0.17795634,-0.66202545,0.05045665,-0.25746047,-0.3812896,-0.6614382
2016-07-14 23:30:00,0.7898272,1.0769187,-2.5228364,-1.5889747,-1.8304856,-1.7901218,1.1514734,0.92275417,0.7760471,1.2648,0.8531765,0.4848534,1.2189997,0.66431177,0.8041364,0.48536336
2016-07-15 00:00:00,1.0939461,1.5877863,-2.417172,-1.5889747,-1.8304929,-1.6804034,1.6299154,1.3624972,1.1876875,1.5327879,1.2558187,0.96288025,1.6844836,1.0191315,1.192016,0.96332705
2016-07-15 00:30:00,0.76648414,1.5922257,-2.4162915,-1.5889747,-1.8304929,-1.5608606,1.6339945,1.3663181,1.1913503,1.4606327,1.2594253,0.9670621,1.5462738,1.022206,1.047778,0.96750844
2016-07-15 01:00:00,1.2272078,1.7827374,-2.4567962,-1.5889915,-1.8304929,-1.7717474,1.7790605,1.5298232,1.3485495,1.8228122,1.3869821,1.1384491,1.8740014,1.1263489,1.4228507,1.1389376
2016-07-15 01:30:00,1.5341624,1.9268762,-2.6064873,-1.5895573,-1.8304856,-1.9475377,1.8409821,1.653309,1.4682397,2.0896432,1.438963,1.2583574,2.035201,1.1628495,1.5200762,1.2589008
2016-07-15 02:00:00,1.2921695,2.0052474,-2.6642568,-1.5889751,-1.8304783,-1.8279116,1.8836023,1.7175492,1.5336622,2.0772767,1.4671322,1.3276209,1.9781443,1.1922036,1.5419952,1.3279601
2016-07-15 02:30:00,1.673067,2.074004,-2.6594691,-1.6081747,-1.8304638,-1.9716176,1.9442066,1.8352927,1.5919069,2.1519415,1.5399417,1.3993882,2.1945963,1.216854,1.6260017,1.399731
2016-07-15 03:00:00,1.5505279,2.0530632,-2.683408,-1.7283744,-1.8304491,-1.9889705,1.9162947,2.0465164,1.5761386,2.093801,1.5676614,1.3818134,2.2316916,1.0717193,1.5952913,1.382161
2016-07-15 03:30:00,1.3742698,1.9410123,-2.6955953,-1.9152967,-1.8304491,-2.0059843,1.8156852,2.0881553,1.4836811,1.9430541,1.6260535,1.2731127,2.2033048,0.8861631,1.4345299,1.2734565
2016-07-15 04:00:00,1.2341813,1.8806618,-2.7338977,-2.092975,-1.8304491,-2.022998,1.7481488,2.1045008,1.4338831,1.8201143,1.6999236,1.2106715,2.2056665,0.75079834,1.2904996,1.2110206
